timestamp,loop_hz,mode,speed_pwm,steer_deg,yaw_deg,roll_deg,pitch_deg,car_x,car_y,lane_anchor,target_x,lateral_err_px,lane_confidence,active_sign,yolo_labels
23:50:41.381,7.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,399.3,79.3,0.5,,
23:50:42.413,8.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,399.2,79.2,0.5,,
23:50:43.478,7.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,399.1,79.1,0.5,,
23:50:44.603,8.5,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,398.8,78.8,0.5,,
23:50:45.632,6.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,399.0,79.0,0.5,,
23:50:46.933,4.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,398.5,78.5,0.5,,
23:50:48.084,2.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,398.7,78.7,0.5,,
23:50:49.328,3.3,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,399.0,79.0,0.5,,
23:50:50.489,4.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,294.3,-25.7,0.5,,
23:50:51.711,5.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,265.1,-54.9,0.5,,
23:50:52.783,4.1,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,268.5,-51.5,0.5,,
23:50:54.164,3.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,271.5,-48.5,0.5,,
23:50:55.312,2.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,259.5,-60.5,0.5,,
23:50:56.538,2.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,276.5,-43.5,0.5,,
23:50:57.538,6.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,271.2,-48.8,0.5,,
23:50:58.560,14.8,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,DEAD_RECKONING_1.00,271.8,-48.2,0.0,,
23:50:59.587,15.0,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,DEAD_RECKONING_1.00,272.0,-48.0,0.0,,
23:51:00.624,13.2,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,DEAD_RECKONING_1.00,272.1,-47.9,0.0,,
23:51:01.630,15.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,409.9,89.9,0.5,,
23:51:02.661,12.4,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,RIGHT_LANE_ONLY,413.7,93.7,0.5,,
23:51:03.681,12.7,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,DEAD_RECKONING_1.00,414.8,94.8,0.0,,
23:51:04.713,12.6,MANUAL,0,0,0.0,0.0,0.0,0.5,0.5,DEAD_RECKONING_1.00,415.3,95.3,0.0,,
